step,agent_id,attention,destination,emissions_total_g,location,modal_share,mode,performance,stress,t,working_memory
239,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,239,0.0333
239,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
240,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,240,0.0529
240,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,240,0.0413
240,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,240,0.032
240,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,240,0.0715
240,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,240,0.0543
240,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,240,0.0004
240,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,240,0.0
240,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,240,0.0
240,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,240,0.0
240,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,240,0.0
240,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,240,0.0654
240,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,240,0.0648
240,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
241,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,241,0.0
241,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,241,0.0222
241,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,241,0.0
241,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,241,0.0663
241,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,241,0.0742
241,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,241,0.0
241,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,241,0.0209
241,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,241,0.0042
241,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,241,0.0
241,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,241,0.0311
241,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,241,0.0085
241,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,241,0.0
241,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
242,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,242,0.0253
242,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,242,0.0
242,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,242,0.0186
242,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,242,0.0
242,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,242,0.0025
242,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,242,0.0
242,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,242,0.0384
242,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,242,0.0085
242,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,242,0.0487
242,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,242,0.0161
242,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,242,0.0
242,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,242,0.0041
242,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
243,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,243,0.0606
243,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,243,0.0
243,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,243,0.0
243,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,243,0.0406
243,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,243,0.0
243,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,243,0.0
243,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,243,0.057
243,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,243,0.0217
243,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,243,0.0679
243,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,243,0.0
243,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,243,0.0315
243,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,243,0.0
243,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
244,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,244,0.0611
244,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,244,0.0263
244,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,244,0.0336
244,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,244,0.0349
244,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,244,0.0
244,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,244,0.0
244,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,244,0.0062
244,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,244,0.0
244,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,244,0.0418
244,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,244,0.0
244,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,244,0.0286
244,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,244,0.0122
244,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
245,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,245,0.047
245,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,245,0.0006
245,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,245,0.063
245,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,245,0.0469
245,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,245,0.0
245,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,245,0.0
245,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,245,0.0415
245,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,245,0.0
245,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,245,0.0038
245,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,245,0.0
245,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,245,0.0278
245,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,245,0.0295
245,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
246,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,246,0.0001
246,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,246,0.0
246,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,246,0.0689
246,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,246,0.0763
246,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,246,0.0279
246,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,246,0.0445
246,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,246,0.0
246,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,246,0.0
246,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,246,0.0418
246,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,246,0.0104
246,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,246,0.0309
246,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,246,0.0061
246,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
247,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,247,0.0
247,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,247,0.0308
247,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,247,0.0017
247,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,247,0.0009
247,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,247,0.002
247,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,247,0.0648
247,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,247,0.0035
247,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,247,0.0
247,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,247,0.0692
247,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,247,0.0
247,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,247,0.0
247,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,247,0.0
247,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
248,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,248,0.0179
248,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,248,0.0469
248,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,248,0.0
248,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,248,0.0
248,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,248,0.0
248,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,248,0.0852
248,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,248,0.0
248,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,248,0.0
248,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,248,0.0616
248,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,248,0.038
248,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,248,0.0004
248,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,248,0.0446
248,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
249,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,249,0.0
249,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,249,0.0684
249,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,249,0.0
249,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,249,0.0169
249,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,249,0.0
249,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,249,0.0592
249,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,249,0.0068
249,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,249,0.014
249,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,249,0.0073
249,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,249,0.0
249,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,249,0.0
249,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,249,0.0
249,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
250,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,250,0.0
250,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,250,0.0534
250,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,250,0.0
250,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,250,0.0431
250,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,250,0.0206
250,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,250,0.0637
250,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,250,0.0228
250,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,250,0.0
250,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,250,0.0016
250,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,250,0.009
250,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,250,0.0096
250,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,250,0.0135
250,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
251,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,251,0.0
251,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,251,0.0495
251,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,251,0.0217
251,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,251,0.0433
251,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,251,0.0133
251,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,251,0.0461
251,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,251,0.0
251,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,251,0.0267
251,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,251,0.0026
251,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,251,0.0045
251,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,251,0.0
251,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,251,0.0
251,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
252,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,252,0.0064
252,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,252,0.015
252,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,252,0.0
252,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,252,0.0
252,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,252,0.0524
252,agent_6,0.0,"(0.7108753221575054, 3.9503592217940082)",,"(0.7108753221575054, 3.9503592217940082)",,bike,0.0,0.6,252,0.0
252,agent_7,0.0,"(2.8670404284046356, 1.3266085263078164)",,"(2.8670404284046356, 1.3266085263078164)",,walk,0.0,0.6,252,0.0
252,agent_8,0.0,"(1.7173107907798228, 4.007482956460165)",,"(1.7173107907798228, 4.007482956460165)",,bike,0.0,0.6,252,0.0455
252,agent_9,0.0,"(2.635374760807083, 4.046692623219024)",,"(2.635374760807083, 4.046692623219024)",,bike,0.0,0.6,252,0.0271
252,agent_10,0.0,"(3.846395449569619, 2.563760669320325)",,"(3.846395449569619, 2.563760669320325)",,walk,0.0,0.6,252,0.0
252,agent_11,0.0,"(3.333288155365905, 4.450492852684512)",,"(3.333288155365905, 4.450492852684512)",,bike,0.0,0.6,252,0.0096
252,agent_12,0.0,"(1.8726081591124166, 0.1592065337055093)",,"(1.8726081591124166, 0.1592065337055093)",,bike,0.0,0.6,252,0.0
252,,,,0.0,,"{'walk': 4, 'bike': 8}",,,,,
253,agent_1,0.0,"(2.0362088183519917, 0.5385011746921953)",,"(2.0362088183519917, 0.5385011746921953)",,walk,0.0,0.6,253,0.0181
253,agent_2,0.0,"(2.6810102001696343, 1.660988492548399)",,"(2.6810102001696343, 1.660988492548399)",,bike,0.0,0.6,253,0.0535
253,agent_3,0.0,"(1.6860832855463777, 1.6689819731447764)",,"(1.6860832855463777, 1.6689819731447764)",,bike,0.0,0.6,253,0.025
253,agent_4,0.0,"(2.1813789670760917, 0.43806749875211437)",,"(2.1813789670760917, 0.43806749875211437)",,walk,0.0,0.6,253,0.0169
253,agent_5,0.0,"(1.5772948686793165, 2.2416085415347187)",,"(1.5772948686793165, 2.2416085415347187)",,bike,0.0,0.6,253,0.0
